(epoch: 49, iters: 4124, time: 0.083, data: 0.004) G_GAN: 1.823 G_L1: 6.330 D_real: 0.015 D_fake: 0.884
(epoch: 6, iters: 2390, time: 0.221, data: 0.002) G_GAN: 1.593 G_L1: 13.384 D_real: 0.118 D_fake: 0.588
(epoch: 6, iters: 2490, time: 0.085, data: 0.002) G_GAN: 0.850 G_L1: 12.600 D_real: 0.661 D_fake: 0.544
(epoch: 6, iters: 2590, time: 0.083, data: 0.002) G_GAN: 1.319 G_L1: 20.215 D_real: 0.581 D_fake: 0.361
(epoch: 6, iters: 2690, time: 0.084, data: 0.002) G_GAN: 1.078 G_L1: 10.032 D_real: 0.840 D_fake: 0.226
(epoch: 6, iters: 2790, time: 0.211, data: 0.003) G_GAN: 1.467 G_L1: 40.224 D_real: 0.012 D_fake: 0.993
(epoch: 6, iters: 2890, time: 0.085, data: 0.002) G_GAN: 1.048 G_L1: 8.627 D_real: 0.289 D_fake: 1.307
(epoch: 6, iters: 2990, time: 0.085, data: 0.002) G_GAN: 2.478 G_L1: 11.051 D_real: 0.654 D_fake: 0.052
(epoch: 6, iters: 3090, time: 0.085, data: 0.002) G_GAN: 1.836 G_L1: 21.510 D_real: 0.009 D_fake: 0.339
(epoch: 6, iters: 3190, time: 0.351, data: 0.002) G_GAN: 3.851 G_L1: 21.968 D_real: 0.346 D_fake: 0.024
(epoch: 6, iters: 3290, time: 0.086, data: 0.002) G_GAN: 1.017 G_L1: 10.080 D_real: 0.397 D_fake: 0.736
(epoch: 6, iters: 3390, time: 0.084, data: 0.002) G_GAN: 1.363 G_L1: 13.733 D_real: 0.455 D_fake: 0.430
(epoch: 6, iters: 3490, time: 0.084, data: 0.002) G_GAN: 2.062 G_L1: 22.559 D_real: 0.040 D_fake: 0.302
(epoch: 6, iters: 3590, time: 0.231, data: 0.002) G_GAN: 0.998 G_L1: 14.974 D_real: 0.316 D_fake: 1.641
(epoch: 6, iters: 3690, time: 0.076, data: 0.002) G_GAN: 1.936 G_L1: 15.702 D_real: 0.047 D_fake: 0.991
(epoch: 6, iters: 3790, time: 0.084, data: 0.002) G_GAN: 1.330 G_L1: 11.615 D_real: 0.376 D_fake: 0.417
(epoch: 6, iters: 3890, time: 0.084, data: 0.002) G_GAN: 1.734 G_L1: 16.206 D_real: 0.119 D_fake: 0.425
(epoch: 6, iters: 3990, time: 0.206, data: 0.002) G_GAN: 1.103 G_L1: 12.425 D_real: 0.590 D_fake: 0.613
(epoch: 6, iters: 4090, time: 0.081, data: 0.002) G_GAN: 2.664 G_L1: 26.929 D_real: 0.357 D_fake: 0.117
End of epoch 6 / 100     Time Taken: 242 sec
(epoch: 7, iters: 28, time: 0.082, data: 0.002) G_GAN: 1.975 G_L1: 26.494 D_real: 0.399 D_fake: 0.382
saving the latest model (epoch 7, total_iters 25000)
(epoch: 7, iters: 128, time: 0.082, data: 0.002) G_GAN: 1.793 G_L1: 16.668 D_real: 0.116 D_fake: 0.580
(epoch: 7, iters: 228, time: 0.658, data: 0.002) G_GAN: 1.266 G_L1: 15.376 D_real: 0.424 D_fake: 0.410
(epoch: 7, iters: 328, time: 0.077, data: 0.002) G_GAN: 1.484 G_L1: 11.700 D_real: 0.231 D_fake: 0.442
(epoch: 7, iters: 428, time: 0.083, data: 0.002) G_GAN: 1.633 G_L1: 27.320 D_real: 0.925 D_fake: 0.248
(epoch: 7, iters: 528, time: 0.084, data: 0.002) G_GAN: 2.172 G_L1: 11.690 D_real: 0.344 D_fake: 0.174
(epoch: 7, iters: 628, time: 0.243, data: 0.002) G_GAN: 2.291 G_L1: 15.431 D_real: 0.276 D_fake: 0.122
(epoch: 7, iters: 728, time: 0.085, data: 0.002) G_GAN: 1.615 G_L1: 8.141 D_real: 0.257 D_fake: 0.736
(epoch: 7, iters: 828, time: 0.083, data: 0.002) G_GAN: 1.306 G_L1: 11.912 D_real: 0.666 D_fake: 0.430
(epoch: 7, iters: 928, time: 0.084, data: 0.002) G_GAN: 1.688 G_L1: 37.762 D_real: 0.970 D_fake: 0.270
(epoch: 7, iters: 1028, time: 0.300, data: 0.002) G_GAN: 1.243 G_L1: 11.413 D_real: 0.732 D_fake: 0.193
(epoch: 7, iters: 1128, time: 0.084, data: 0.002) G_GAN: 2.260 G_L1: 18.239 D_real: 0.386 D_fake: 0.149
(epoch: 7, iters: 1228, time: 0.084, data: 0.002) G_GAN: 1.678 G_L1: 12.417 D_real: 0.490 D_fake: 0.299
(epoch: 7, iters: 1328, time: 0.085, data: 0.002) G_GAN: 1.705 G_L1: 49.137 D_real: 0.029 D_fake: 0.551
(epoch: 7, iters: 1428, time: 0.210, data: 0.002) G_GAN: 1.484 G_L1: 20.372 D_real: 0.413 D_fake: 0.367
(epoch: 7, iters: 1528, time: 0.083, data: 0.002) G_GAN: 1.006 G_L1: 10.555 D_real: 0.486 D_fake: 0.624
(epoch: 7, iters: 1628, time: 0.085, data: 0.002) G_GAN: 1.669 G_L1: 16.303 D_real: 0.171 D_fake: 0.971
(epoch: 7, iters: 1728, time: 0.084, data: 0.002) G_GAN: 2.084 G_L1: 49.743 D_real: 0.028 D_fake: 0.782
(epoch: 7, iters: 1828, time: 0.213, data: 0.002) G_GAN: 1.261 G_L1: 12.165 D_real: 0.387 D_fake: 0.498
(epoch: 7, iters: 1928, time: 0.084, data: 0.002) G_GAN: 1.247 G_L1: 8.999 D_real: 0.245 D_fake: 0.599
(epoch: 7, iters: 2028, time: 0.082, data: 0.002) G_GAN: 1.697 G_L1: 9.154 D_real: 0.199 D_fake: 0.456
(epoch: 7, iters: 2128, time: 0.085, data: 0.002) G_GAN: 2.020 G_L1: 8.860 D_real: 0.169 D_fake: 0.901
(epoch: 7, iters: 2228, time: 0.216, data: 0.002) G_GAN: 2.674 G_L1: 33.701 D_real: 0.004 D_fake: 0.503
(epoch: 7, iters: 2328, time: 0.083, data: 0.002) G_GAN: 1.828 G_L1: 13.131 D_real: 0.221 D_fake: 0.405
(epoch: 7, iters: 2428, time: 0.084, data: 0.002) G_GAN: 1.630 G_L1: 15.071 D_real: 0.855 D_fake: 0.140
(epoch: 7, iters: 2528, time: 0.084, data: 0.002) G_GAN: 1.855 G_L1: 9.492 D_real: 0.711 D_fake: 0.268
(epoch: 7, iters: 2628, time: 0.219, data: 0.002) G_GAN: 2.055 G_L1: 44.460 D_real: 0.003 D_fake: 0.371
(epoch: 7, iters: 2728, time: 0.080, data: 0.002) G_GAN: 1.248 G_L1: 8.635 D_real: 0.652 D_fake: 0.750
(epoch: 7, iters: 2828, time: 0.082, data: 0.002) G_GAN: 1.198 G_L1: 10.453 D_real: 0.401 D_fake: 0.486
(epoch: 7, iters: 2928, time: 0.084, data: 0.002) G_GAN: 1.796 G_L1: 13.305 D_real: 1.355 D_fake: 0.124
(epoch: 7, iters: 3028, time: 0.291, data: 0.002) G_GAN: 0.978 G_L1: 13.211 D_real: 0.872 D_fake: 0.431
(epoch: 7, iters: 3128, time: 0.083, data: 0.002) G_GAN: 1.982 G_L1: 13.393 D_real: 0.142 D_fake: 0.275
(epoch: 7, iters: 3228, time: 0.086, data: 0.002) G_GAN: 1.223 G_L1: 7.769 D_real: 0.397 D_fake: 0.514
(epoch: 7, iters: 3328, time: 0.083, data: 0.002) G_GAN: 0.979 G_L1: 12.468 D_real: 0.879 D_fake: 0.325
(epoch: 7, iters: 3428, time: 0.207, data: 0.002) G_GAN: 1.711 G_L1: 11.309 D_real: 0.483 D_fake: 0.215
(epoch: 7, iters: 3528, time: 0.085, data: 0.002) G_GAN: 1.174 G_L1: 9.737 D_real: 0.451 D_fake: 0.447
(epoch: 7, iters: 3628, time: 0.084, data: 0.002) G_GAN: 1.248 G_L1: 12.520 D_real: 0.070 D_fake: 1.142
(epoch: 7, iters: 3728, time: 0.080, data: 0.002) G_GAN: 2.562 G_L1: 41.264 D_real: 0.012 D_fake: 0.298
(epoch: 7, iters: 3828, time: 0.209, data: 0.002) G_GAN: 1.065 G_L1: 12.060 D_real: 0.612 D_fake: 0.392
(epoch: 7, iters: 3928, time: 0.083, data: 0.002) G_GAN: 2.659 G_L1: 55.264 D_real: 0.323 D_fake: 0.344
(epoch: 7, iters: 4028, time: 0.084, data: 0.002) G_GAN: 1.191 G_L1: 7.740 D_real: 0.163 D_fake: 1.314
(epoch: 7, iters: 4128, time: 0.085, data: 0.002) G_GAN: 1.445 G_L1: 13.577 D_real: 0.396 D_fake: 0.361
End of epoch 7 / 100     Time Taken: 244 sec
(epoch: 8, iters: 66, time: 0.905, data: 0.002) G_GAN: 0.965 G_L1: 7.669 D_real: 1.197 D_fake: 0.276
(epoch: 8, iters: 166, time: 0.084, data: 0.002) G_GAN: 1.614 G_L1: 12.009 D_real: 0.201 D_fake: 1.077
(epoch: 8, iters: 266, time: 0.085, data: 0.002) G_GAN: 1.403 G_L1: 11.090 D_real: 0.370 D_fake: 0.635
(epoch: 8, iters: 366, time: 0.086, data: 0.002) G_GAN: 2.144 G_L1: 26.077 D_real: 0.018 D_fake: 0.318
(epoch: 8, iters: 466, time: 0.213, data: 0.002) G_GAN: 1.819 G_L1: 8.863 D_real: 0.213 D_fake: 0.260
(epoch: 8, iters: 566, time: 0.084, data: 0.002) G_GAN: 1.550 G_L1: 23.965 D_real: 0.180 D_fake: 0.305
(epoch: 8, iters: 666, time: 0.085, data: 0.002) G_GAN: 1.076 G_L1: 9.844 D_real: 1.126 D_fake: 0.191
(epoch: 8, iters: 766, time: 0.082, data: 0.003) G_GAN: 1.372 G_L1: 11.914 D_real: 0.214 D_fake: 0.570
(epoch: 8, iters: 866, time: 0.299, data: 0.002) G_GAN: 2.673 G_L1: 18.370 D_real: 0.010 D_fake: 1.121
saving the latest model (epoch 8, total_iters 30000)
(epoch: 8, iters: 966, time: 0.084, data: 0.001) G_GAN: 1.765 G_L1: 12.281 D_real: 0.479 D_fake: 0.175
(epoch: 8, iters: 1066, time: 0.084, data: 0.002) G_GAN: 2.841 G_L1: 15.825 D_real: 0.815 D_fake: 0.041
(epoch: 8, iters: 1166, time: 0.085, data: 0.002) G_GAN: 1.454 G_L1: 9.531 D_real: 0.743 D_fake: 0.236
(epoch: 8, iters: 1266, time: 0.269, data: 0.002) G_GAN: 1.647 G_L1: 26.127 D_real: 0.333 D_fake: 0.243
(epoch: 8, iters: 1366, time: 0.085, data: 0.002) G_GAN: 1.192 G_L1: 8.407 D_real: 0.956 D_fake: 0.254
(epoch: 8, iters: 1466, time: 0.085, data: 0.002) G_GAN: 1.359 G_L1: 9.775 D_real: 1.050 D_fake: 0.164
(epoch: 8, iters: 1566, time: 0.085, data: 0.002) G_GAN: 1.051 G_L1: 16.016 D_real: 1.330 D_fake: 0.280
(epoch: 8, iters: 1666, time: 0.218, data: 0.002) G_GAN: 1.447 G_L1: 11.079 D_real: 0.225 D_fake: 0.451
(epoch: 8, iters: 1766, time: 0.084, data: 0.002) G_GAN: 2.390 G_L1: 19.674 D_real: 0.246 D_fake: 0.313
(epoch: 8, iters: 1866, time: 0.085, data: 0.002) G_GAN: 1.658 G_L1: 11.816 D_real: 1.018 D_fake: 0.447
(epoch: 8, iters: 1966, time: 0.083, data: 0.002) G_GAN: 1.274 G_L1: 11.984 D_real: 0.256 D_fake: 0.583
(epoch: 8, iters: 2066, time: 0.201, data: 0.002) G_GAN: 1.918 G_L1: 16.975 D_real: 0.241 D_fake: 0.154
(epoch: 8, iters: 2166, time: 0.083, data: 0.002) G_GAN: 1.592 G_L1: 12.911 D_real: 0.378 D_fake: 0.815
(epoch: 8, iters: 2266, time: 0.084, data: 0.002) G_GAN: 1.897 G_L1: 46.908 D_real: 0.006 D_fake: 0.629
(epoch: 8, iters: 2366, time: 0.083, data: 0.002) G_GAN: 0.915 G_L1: 8.744 D_real: 0.570 D_fake: 0.696
(epoch: 8, iters: 2466, time: 0.212, data: 0.002) G_GAN: 1.389 G_L1: 12.354 D_real: 0.471 D_fake: 0.463
(epoch: 8, iters: 2566, time: 0.084, data: 0.002) G_GAN: 1.949 G_L1: 38.755 D_real: 0.002 D_fake: 0.569
(epoch: 8, iters: 2666, time: 0.085, data: 0.002) G_GAN: 0.928 G_L1: 12.109 D_real: 0.891 D_fake: 0.299
(epoch: 8, iters: 2766, time: 0.084, data: 0.002) G_GAN: 1.034 G_L1: 13.120 D_real: 0.698 D_fake: 0.395
(epoch: 8, iters: 2866, time: 0.307, data: 0.002) G_GAN: 1.533 G_L1: 13.554 D_real: 0.202 D_fake: 0.713
(epoch: 8, iters: 2966, time: 0.084, data: 0.002) G_GAN: 1.860 G_L1: 17.914 D_real: 0.586 D_fake: 0.097
(epoch: 8, iters: 3066, time: 0.085, data: 0.002) G_GAN: 1.844 G_L1: 19.480 D_real: 0.799 D_fake: 0.119
(epoch: 8, iters: 3166, time: 0.085, data: 0.002) G_GAN: 1.800 G_L1: 45.845 D_real: 0.003 D_fake: 0.833
(epoch: 8, iters: 3266, time: 0.208, data: 0.002) G_GAN: 2.124 G_L1: 35.987 D_real: 0.043 D_fake: 0.319
(epoch: 8, iters: 3366, time: 0.085, data: 0.002) G_GAN: 1.481 G_L1: 13.429 D_real: 0.809 D_fake: 0.284
(epoch: 8, iters: 3466, time: 0.081, data: 0.002) G_GAN: 1.416 G_L1: 8.455 D_real: 0.580 D_fake: 0.708
(epoch: 8, iters: 3566, time: 0.085, data: 0.002) G_GAN: 1.575 G_L1: 10.844 D_real: 0.613 D_fake: 0.368
(epoch: 8, iters: 3666, time: 0.211, data: 0.002) G_GAN: 1.056 G_L1: 10.631 D_real: 0.560 D_fake: 0.566
(epoch: 8, iters: 3766, time: 0.084, data: 0.002) G_GAN: 1.627 G_L1: 11.754 D_real: 0.350 D_fake: 0.334
(epoch: 8, iters: 3866, time: 0.084, data: 0.002) G_GAN: 1.658 G_L1: 9.734 D_real: 0.547 D_fake: 0.182
(epoch: 8, iters: 3966, time: 0.085, data: 0.002) G_GAN: 0.851 G_L1: 13.480 D_real: 0.873 D_fake: 0.821
(epoch: 8, iters: 4066, time: 0.210, data: 0.002) G_GAN: 1.400 G_L1: 8.009 D_real: 0.207 D_fake: 0.542
End of epoch 8 / 100     Time Taken: 243 sec
(epoch: 9, iters: 4, time: 0.085, data: 0.002) G_GAN: 1.599 G_L1: 9.695 D_real: 0.445 D_fake: 0.341
(epoch: 9, iters: 104, time: 0.085, data: 0.000) G_GAN: 1.091 G_L1: 9.079 D_real: 0.221 D_fake: 1.271
(epoch: 9, iters: 204, time: 0.084, data: 0.002) G_GAN: 1.761 G_L1: 11.730 D_real: 0.631 D_fake: 0.305
(epoch: 9, iters: 304, time: 0.973, data: 0.002) G_GAN: 2.195 G_L1: 14.734 D_real: 0.184 D_fake: 0.322
(epoch: 9, iters: 404, time: 0.084, data: 0.002) G_GAN: 1.693 G_L1: 12.291 D_real: 0.762 D_fake: 0.141
(epoch: 9, iters: 504, time: 0.084, data: 0.002) G_GAN: 1.212 G_L1: 14.697 D_real: 0.878 D_fake: 0.207
(epoch: 9, iters: 604, time: 0.082, data: 0.002) G_GAN: 1.175 G_L1: 8.825 D_real: 0.563 D_fake: 0.320
(epoch: 9, iters: 704, time: 0.289, data: 0.002) G_GAN: 2.081 G_L1: 38.720 D_real: 0.008 D_fake: 0.274
(epoch: 9, iters: 804, time: 0.085, data: 0.002) G_GAN: 0.793 G_L1: 10.357 D_real: 1.659 D_fake: 0.289
(epoch: 9, iters: 904, time: 0.083, data: 0.002) G_GAN: 1.509 G_L1: 11.769 D_real: 0.202 D_fake: 1.055
(epoch: 9, iters: 1004, time: 0.084, data: 0.002) G_GAN: 1.293 G_L1: 9.307 D_real: 0.600 D_fake: 0.360
(epoch: 9, iters: 1104, time: 0.212, data: 0.002) G_GAN: 1.325 G_L1: 7.828 D_real: 0.427 D_fake: 0.594
(epoch: 9, iters: 1204, time: 0.083, data: 0.002) G_GAN: 0.783 G_L1: 21.620 D_real: 0.957 D_fake: 0.320
(epoch: 9, iters: 1304, time: 0.084, data: 0.002) G_GAN: 0.894 G_L1: 9.812 D_real: 0.429 D_fake: 0.569
(epoch: 9, iters: 1404, time: 0.084, data: 0.002) G_GAN: 3.842 G_L1: 55.972 D_real: 0.016 D_fake: 0.064
(epoch: 9, iters: 1504, time: 0.213, data: 0.002) G_GAN: 1.431 G_L1: 13.788 D_real: 0.247 D_fake: 0.301
(epoch: 9, iters: 1604, time: 0.084, data: 0.002) G_GAN: 0.674 G_L1: 6.986 D_real: 1.384 D_fake: 0.324
(epoch: 9, iters: 1704, time: 0.085, data: 0.002) G_GAN: 1.586 G_L1: 9.883 D_real: 0.404 D_fake: 0.308
saving the latest model (epoch 9, total_iters 35000)
(epoch: 9, iters: 1804, time: 0.082, data: 0.001) G_GAN: 1.139 G_L1: 9.728 D_real: 0.439 D_fake: 0.482
(epoch: 9, iters: 1904, time: 0.209, data: 0.002) G_GAN: 1.537 G_L1: 8.678 D_real: 0.354 D_fake: 0.276
(epoch: 9, iters: 2004, time: 0.085, data: 0.002) G_GAN: 3.759 G_L1: 18.906 D_real: 0.035 D_fake: 0.334
(epoch: 9, iters: 2104, time: 0.083, data: 0.002) G_GAN: 2.623 G_L1: 14.567 D_real: 0.124 D_fake: 0.408
(epoch: 9, iters: 2204, time: 0.083, data: 0.002) G_GAN: 1.327 G_L1: 39.527 D_real: 0.026 D_fake: 0.951
(epoch: 9, iters: 2304, time: 0.210, data: 0.002) G_GAN: 1.145 G_L1: 8.824 D_real: 0.600 D_fake: 0.442
(epoch: 9, iters: 2404, time: 0.082, data: 0.002) G_GAN: 1.484 G_L1: 9.481 D_real: 0.090 D_fake: 1.361
(epoch: 9, iters: 2504, time: 0.085, data: 0.002) G_GAN: 1.456 G_L1: 9.283 D_real: 1.149 D_fake: 0.150
(epoch: 9, iters: 2604, time: 0.083, data: 0.002) G_GAN: 1.135 G_L1: 10.967 D_real: 0.679 D_fake: 0.419
(epoch: 9, iters: 2704, time: 0.299, data: 0.002) G_GAN: 2.173 G_L1: 36.195 D_real: 0.002 D_fake: 1.620
(epoch: 9, iters: 2804, time: 0.084, data: 0.002) G_GAN: 0.993 G_L1: 11.096 D_real: 0.745 D_fake: 0.455
(epoch: 9, iters: 2904, time: 0.084, data: 0.003) G_GAN: 0.952 G_L1: 12.311 D_real: 1.157 D_fake: 0.364
(epoch: 9, iters: 3004, time: 0.083, data: 0.002) G_GAN: 1.201 G_L1: 8.961 D_real: 0.577 D_fake: 0.544
(epoch: 9, iters: 3104, time: 0.268, data: 0.002) G_GAN: 1.696 G_L1: 24.526 D_real: 0.024 D_fake: 0.839
(epoch: 9, iters: 3204, time: 0.085, data: 0.002) G_GAN: 1.242 G_L1: 8.924 D_real: 0.466 D_fake: 0.500
(epoch: 9, iters: 3304, time: 0.085, data: 0.002) G_GAN: 1.919 G_L1: 10.532 D_real: 0.478 D_fake: 0.335
(epoch: 9, iters: 3404, time: 0.085, data: 0.002) G_GAN: 1.504 G_L1: 11.292 D_real: 0.437 D_fake: 0.410
(epoch: 9, iters: 3504, time: 0.272, data: 0.002) G_GAN: 1.622 G_L1: 21.455 D_real: 0.563 D_fake: 0.199
(epoch: 9, iters: 3604, time: 0.085, data: 0.002) G_GAN: 1.596 G_L1: 14.906 D_real: 0.364 D_fake: 0.267
(epoch: 9, iters: 3704, time: 0.085, data: 0.002) G_GAN: 1.844 G_L1: 12.277 D_real: 0.189 D_fake: 0.351
(epoch: 9, iters: 3804, time: 0.084, data: 0.002) G_GAN: 3.775 G_L1: 21.951 D_real: 0.005 D_fake: 0.029
(epoch: 9, iters: 3904, time: 0.262, data: 0.002) G_GAN: 1.089 G_L1: 9.981 D_real: 0.228 D_fake: 1.208
(epoch: 9, iters: 4004, time: 0.085, data: 0.002) G_GAN: 1.150 G_L1: 12.582 D_real: 1.162 D_fake: 0.074
(epoch: 9, iters: 4104, time: 0.084, data: 0.002) G_GAN: 1.114 G_L1: 9.651 D_real: 1.028 D_fake: 0.289
End of epoch 9 / 100     Time Taken: 243 sec
(epoch: 10, iters: 42, time: 0.084, data: 0.002) G_GAN: 1.594 G_L1: 10.955 D_real: 0.270 D_fake: 0.416
(epoch: 10, iters: 142, time: 0.680, data: 0.002) G_GAN: 2.406 G_L1: 10.790 D_real: 0.828 D_fake: 0.057
(epoch: 10, iters: 242, time: 0.083, data: 0.002) G_GAN: 2.050 G_L1: 39.831 D_real: 0.003 D_fake: 0.322
(epoch: 10, iters: 342, time: 0.085, data: 0.002) G_GAN: 2.675 G_L1: 23.428 D_real: 0.005 D_fake: 0.250
(epoch: 10, iters: 442, time: 0.083, data: 0.002) G_GAN: 1.358 G_L1: 11.431 D_real: 0.522 D_fake: 0.381
(epoch: 10, iters: 542, time: 0.311, data: 0.002) G_GAN: 2.520 G_L1: 23.989 D_real: 0.001 D_fake: 0.219
(epoch: 10, iters: 642, time: 0.085, data: 0.002) G_GAN: 0.990 G_L1: 9.103 D_real: 1.535 D_fake: 0.258
(epoch: 10, iters: 742, time: 0.084, data: 0.002) G_GAN: 2.697 G_L1: 22.022 D_real: 0.008 D_fake: 0.178
(epoch: 10, iters: 842, time: 0.084, data: 0.002) G_GAN: 1.328 G_L1: 9.919 D_real: 0.413 D_fake: 0.824
(epoch: 10, iters: 942, time: 0.223, data: 0.002) G_GAN: 1.417 G_L1: 40.933 D_real: 0.115 D_fake: 0.454
(epoch: 10, iters: 1042, time: 0.084, data: 0.002) G_GAN: 1.104 G_L1: 10.293 D_real: 0.713 D_fake: 0.422
(epoch: 10, iters: 1142, time: 0.085, data: 0.002) G_GAN: 1.924 G_L1: 11.275 D_real: 1.871 D_fake: 0.048
(epoch: 10, iters: 1242, time: 0.085, data: 0.002) G_GAN: 1.231 G_L1: 10.227 D_real: 0.274 D_fake: 1.014
(epoch: 10, iters: 1342, time: 0.214, data: 0.002) G_GAN: 1.021 G_L1: 9.887 D_real: 0.293 D_fake: 0.989
(epoch: 10, iters: 1442, time: 0.084, data: 0.002) G_GAN: 1.824 G_L1: 15.285 D_real: 0.277 D_fake: 0.332
(epoch: 10, iters: 1542, time: 0.084, data: 0.002) G_GAN: 1.496 G_L1: 9.779 D_real: 1.466 D_fake: 0.082
(epoch: 10, iters: 1642, time: 0.086, data: 0.002) G_GAN: 1.778 G_L1: 32.696 D_real: 0.019 D_fake: 1.411
(epoch: 10, iters: 1742, time: 0.205, data: 0.002) G_GAN: 1.115 G_L1: 8.586 D_real: 0.550 D_fake: 0.913
(epoch: 10, iters: 1842, time: 0.084, data: 0.002) G_GAN: 1.739 G_L1: 12.124 D_real: 0.521 D_fake: 0.469
(epoch: 10, iters: 1942, time: 0.082, data: 0.002) G_GAN: 1.526 G_L1: 9.628 D_real: 0.126 D_fake: 1.322
(epoch: 10, iters: 2042, time: 0.084, data: 0.002) G_GAN: 1.194 G_L1: 8.529 D_real: 0.489 D_fake: 0.638
(epoch: 10, iters: 2142, time: 0.217, data: 0.002) G_GAN: 1.297 G_L1: 9.421 D_real: 0.476 D_fake: 0.614
(epoch: 10, iters: 2242, time: 0.084, data: 0.002) G_GAN: 0.935 G_L1: 16.350 D_real: 1.292 D_fake: 0.146
(epoch: 10, iters: 2342, time: 0.085, data: 0.002) G_GAN: 3.275 G_L1: 8.239 D_real: 0.076 D_fake: 0.818
(epoch: 10, iters: 2442, time: 0.084, data: 0.002) G_GAN: 1.601 G_L1: 14.648 D_real: 0.421 D_fake: 0.240
(epoch: 10, iters: 2542, time: 0.300, data: 0.002) G_GAN: 0.963 G_L1: 9.080 D_real: 0.825 D_fake: 0.385
saving the latest model (epoch 10, total_iters 40000)
(epoch: 10, iters: 2642, time: 0.084, data: 0.002) G_GAN: 0.912 G_L1: 9.123 D_real: 0.728 D_fake: 0.383
(epoch: 10, iters: 2742, time: 0.085, data: 0.002) G_GAN: 1.794 G_L1: 9.981 D_real: 0.317 D_fake: 0.329
(epoch: 10, iters: 2842, time: 0.084, data: 0.002) G_GAN: 1.582 G_L1: 10.819 D_real: 0.263 D_fake: 0.514
(epoch: 10, iters: 2942, time: 0.213, data: 0.002) G_GAN: 1.051 G_L1: 7.704 D_real: 0.660 D_fake: 0.327
(epoch: 10, iters: 3042, time: 0.084, data: 0.002) G_GAN: 1.361 G_L1: 12.427 D_real: 0.486 D_fake: 0.199
(epoch: 10, iters: 3142, time: 0.084, data: 0.002) G_GAN: 1.172 G_L1: 6.757 D_real: 1.157 D_fake: 0.192
(epoch: 10, iters: 3242, time: 0.082, data: 0.002) G_GAN: 1.014 G_L1: 7.874 D_real: 0.691 D_fake: 0.384
(epoch: 10, iters: 3342, time: 0.218, data: 0.002) G_GAN: 2.011 G_L1: 53.612 D_real: 0.109 D_fake: 1.071
(epoch: 10, iters: 3442, time: 0.084, data: 0.002) G_GAN: 0.954 G_L1: 7.584 D_real: 0.863 D_fake: 0.243
(epoch: 10, iters: 3542, time: 0.085, data: 0.002) G_GAN: 1.235 G_L1: 9.269 D_real: 0.167 D_fake: 0.767
(epoch: 10, iters: 3642, time: 0.085, data: 0.002) G_GAN: 1.316 G_L1: 10.781 D_real: 1.535 D_fake: 0.063
(epoch: 10, iters: 3742, time: 0.217, data: 0.002) G_GAN: 1.963 G_L1: 13.339 D_real: 0.103 D_fake: 0.478
(epoch: 10, iters: 3842, time: 0.084, data: 0.002) G_GAN: 1.919 G_L1: 15.766 D_real: 0.548 D_fake: 0.103
(epoch: 10, iters: 3942, time: 0.084, data: 0.002) G_GAN: 2.266 G_L1: 11.081 D_real: 0.065 D_fake: 1.892
(epoch: 10, iters: 4042, time: 0.083, data: 0.002) G_GAN: 1.328 G_L1: 11.046 D_real: 0.427 D_fake: 0.651
(epoch: 10, iters: 4142, time: 0.205, data: 0.002) G_GAN: 1.422 G_L1: 9.629 D_real: 0.124 D_fake: 0.682
saving the model at the end of epoch 10, iters 41620
End of epoch 10 / 100    Time Taken: 244 sec
(epoch: 11, iters: 80, time: 0.085, data: 0.002) G_GAN: 1.361 G_L1: 14.462 D_real: 1.032 D_fake: 0.151
(epoch: 11, iters: 180, time: 0.083, data: 0.002) G_GAN: 1.506 G_L1: 8.339 D_real: 0.225 D_fake: 0.715
(epoch: 11, iters: 280, time: 0.085, data: 0.002) G_GAN: 1.474 G_L1: 15.582 D_real: 0.535 D_fake: 0.348
(epoch: 11, iters: 380, time: 0.887, data: 0.002) G_GAN: 1.470 G_L1: 9.630 D_real: 0.249 D_fake: 1.065
(epoch: 11, iters: 480, time: 0.084, data: 0.002) G_GAN: 1.107 G_L1: 10.333 D_real: 0.992 D_fake: 0.212
(epoch: 11, iters: 580, time: 0.083, data: 0.002) G_GAN: 1.990 G_L1: 24.158 D_real: 0.136 D_fake: 0.271
(epoch: 11, iters: 680, time: 0.085, data: 0.002) G_GAN: 1.431 G_L1: 9.474 D_real: 0.573 D_fake: 0.379
(epoch: 11, iters: 780, time: 0.245, data: 0.002) G_GAN: 1.639 G_L1: 10.766 D_real: 0.309 D_fake: 0.542
(epoch: 11, iters: 880, time: 0.084, data: 0.003) G_GAN: 1.835 G_L1: 9.424 D_real: 0.241 D_fake: 0.368
(epoch: 11, iters: 980, time: 0.083, data: 0.002) G_GAN: 1.777 G_L1: 11.764 D_real: 0.357 D_fake: 0.322
(epoch: 11, iters: 1080, time: 0.085, data: 0.002) G_GAN: 2.635 G_L1: 19.876 D_real: 0.003 D_fake: 0.303
(epoch: 11, iters: 1180, time: 0.221, data: 0.002) G_GAN: 1.695 G_L1: 10.141 D_real: 0.097 D_fake: 2.380
(epoch: 11, iters: 1280, time: 0.084, data: 0.002) G_GAN: 1.440 G_L1: 12.031 D_real: 0.605 D_fake: 0.135
(epoch: 11, iters: 1380, time: 0.085, data: 0.002) G_GAN: 1.312 G_L1: 10.253 D_real: 1.067 D_fake: 0.185
